timestamp,temperature[degC],humidity[%],co2[ppm],pm1.0[ug/m^3],pm2.5[ug/m^3],pm10.0[ug/m^3],pressure[Pa],latitude[deg],longitude[deg],altitude[m]
01/05/2018 07:23:35,22.93,9.23,380.2,0,0,0,97034.5,42.485432,-76.458771,316.2
01/05/2018 07:24:35,22.94,9.23,379.3,0,0,0,---,42.485676,-76.458656,316.6
01/05/2018 07:25:36,22.93,9.21,379,0,0,0,97036.6,42.485809,-76.458694,317.3
01/05/2018 07:26:36,22.92,9.22,379.3,0,0,0,97037.1,42.485615,-76.458618,317.4
01/05/2018 07:27:37,22.91,9.22,378.9,0,0,0,97040,42.485832,-76.458824,316.6
01/05/2018 07:28:39,22.91,9.22,378.9,0,0,0,97040.1,42.485786,-76.45874,315.4
01/05/2018 07:29:39,22.9,9.23,379.3,0,0,0.3,97043.1,42.486038,-76.458916,317.8
01/05/2018 07:30:41,22.91,9.22,379.2,0,0,0.2,97042.9,42.485802,-76.459106,318.8
01/05/2018 07:31:39,22.93,9.17,379.3,0,0,0,97047.6,42.485924,-76.458832,319
01/05/2018 07:32:40,22.94,9.2,379.2,0,0,0,97044.8,42.485928,-76.458839,319.9
01/05/2018 07:33:41,22.95,9.21,378.4,0,0,0.2,97049.4,42.485882,-76.458633,319.6
01/05/2018 07:34:41,22.95,9.19,378.7,0,0,0,97050,42.485764,-76.45874,319.9
01/05/2018 07:35:43,22.99,9.16,379,0,0,0,97049.7,42.485126,-76.458755,322.3
01/05/2018 07:36:41,23,9.17,379.9,0,0,0,97051.7,42.485424,-76.458466,321.4
01/05/2018 07:37:44,23,9.16,380.1,0,0,0,97052.1,42.485512,-76.45842,321.8
01/05/2018 07:39:45,23,9.17,381,0,0,0,97054.1,42.485729,-76.458824,322.4
01/05/2018 07:40:44,23.04,9.15,379.5,0,0,0,97057,42.485336,-76.458206,322.2
01/05/2018 07:41:45,23.05,9.15,379.4,0,0,0,97057.4,42.485519,-76.458275,322.4
01/05/2018 07:42:45,23.09,9.12,380.1,0,0,0.1,97057.5,42.485683,-76.458626,323.4
01/05/2018 07:43:45,23.11,9.15,380.1,0,0.2,0.2,97064.1,42.485882,-76.458649,322.6
01/05/2018 07:44:45,23.13,9.08,379.2,0,0,0,97067.8,42.485943,-76.458702,322.6
01/05/2018 07:45:45,23.14,9.09,379.2,0,0,0,97063.1,42.486,-76.458771,323.1
01/05/2018 07:46:45,23.14,9.12,379.5,0,0,0,97066.2,42.486,-76.458817,323.9
01/05/2018 07:47:46,23.15,9.1,378.8,0,0,0,97066.6,42.485813,-76.458847,324.2
01/05/2018 07:48:46,23.17,9.08,---,---,---,---,---,42.485584,-76.458641,324
01/05/2018 07:51:00,23.22,9.02,380,0,0,0,97072.2,42.4856,-76.458801,325.2
01/05/2018 07:51:59,23.22,9.05,379.8,0,0,0,97077.7,42.485596,-76.45874,327
01/05/2018 07:53:57,23.23,9.08,380.1,0,0,0,97077.8,42.485577,-76.458389,326.5
01/05/2018 07:54:57,23.25,9.03,380.9,0.2,0.2,0.2,97084.1,42.485664,-76.458626,326.6
01/05/2018 07:55:58,23.24,9.07,379.6,0,0,0,97080.5,42.485622,-76.458481,326.4
01/05/2018 07:56:58,23.23,9.09,379.8,0,0,0,97080.9,42.485699,-76.45845,326.4
01/05/2018 07:57:58,23.23,9.07,380.6,0,0,0,97085.4,42.485607,-76.458443,326.5
01/05/2018 07:59:01,23.23,9.07,380.8,0,0,0,97085.4,42.485447,-76.458435,326.9
01/05/2018 08:00:00,23.22,9.07,381.3,0,0,0.1,97085.9,42.485435,-76.458809,327.6
01/05/2018 08:01:00,23.21,9.08,381,0,0,0,97092.7,42.485477,-76.45871,327.6
01/05/2018 08:02:00,23.2,9.08,380.4,0,0,0,97090.1,42.485554,-76.45871,327.6
01/05/2018 08:03:04,23.2,9.08,380.1,0,0,0,97089.4,42.485489,-76.458344,327.6
01/05/2018 08:04:03,23.19,9.08,376.9,0,0,0,97087.9,42.485592,-76.458435,327.4
01/05/2018 08:05:03,23.18,9.11,376.1,0,0,0.1,97090.9,42.485439,-76.458847,327.5
01/05/2018 08:06:04,23.18,9.09,376.3,0,0,0.2,97094.7,42.485424,-76.4589,327.5
01/05/2018 08:07:06,23.18,9.09,375.7,0,0,0,97095.8,42.485558,-76.45842,327.7
01/05/2018 08:08:06,23.19,---,---,---,---,---,---,42.485783,-76.458618,327.6
01/05/2018 08:09:06,23.2,9.08,380.3,0,0,0,97091.1,42.485729,-76.458618,327.7
01/05/2018 08:10:06,23.2,9.08,381.3,0,0,0,97088.7,42.485947,-76.458801,328
01/05/2018 08:11:07,23.21,9.05,382.2,0,0,0,97093.9,42.485615,-76.458977,328.5
01/05/2018 08:12:08,23.19,9.1,381.8,0,0,0,97093.5,42.485615,-76.458595,329
01/05/2018 08:13:08,23.18,9.09,382.2,0,0,0,97091.9,42.485867,-76.458405,325.2
01/05/2018 08:14:08,23.18,9.07,381.5,0,0,0.1,97090.6,42.485489,-76.458618,325.3
01/05/2018 08:15:08,23.18,9.05,381,0,0,0,97094.6,42.485561,-76.458641,325.5
01/05/2018 08:16:09,23.21,9.05,380,0,0,0,97091.3,42.485649,-76.458733,326.4
01/05/2018 08:17:09,23.21,9.05,378.8,0,0,0,97098.1,42.485538,-76.458939,324.4
01/05/2018 08:18:09,23.21,9.01,379,0,0,0,97097.1,42.485558,-76.458763,323.5
01/05/2018 08:19:09,23.22,9.02,378.8,0,0,0,97097.2,42.485519,-76.458572,323.5
01/05/2018 08:20:09,23.23,9.03,378.9,0,0,0,97103.5,42.485607,-76.458572,323.5
01/05/2018 08:21:09,23.23,9.05,379.8,0,0,0,97099.9,42.485497,-76.458725,323.6
01/05/2018 08:22:09,23.23,9.05,380.8,0,0,0,97106.3,42.485703,-76.458725,325.3
01/05/2018 08:23:19,23.23,9.06,380.6,0,0,0,97105.3,42.485706,-76.458702,325.5
01/05/2018 08:24:19,23.25,9.02,378.2,0,0,0,97110.4,42.485569,-76.458496,326.5
01/05/2018 08:25:18,23.27,9,379.8,0,0,0,97116.6,42.485565,-76.458626,325.7
01/05/2018 08:26:18,23.27,8.98,379.8,0,0,0.1,97111.3,42.485596,-76.458611,323.8
01/05/2018 08:27:21,23.27,8.99,380,0,0,0.1,97111.1,42.485542,-76.458557,323
01/05/2018 08:28:20,23.27,9.03,380.4,0,0,0,97116.4,42.485554,-76.458618,322.9
01/05/2018 08:29:20,23.28,9.01,380.4,0,0,0,97117.1,42.48571,-76.458565,323.2
01/05/2018 08:30:24,23.28,9.01,380.5,0,0,0,97116.7,42.485535,-76.458672,325
01/05/2018 08:31:23,23.33,8.97,380.5,0,0,0,97113.5,42.485519,-76.458687,325.5
01/05/2018 08:32:24,23.35,8.98,380.7,0,0,0,97119.7,42.485519,-76.458618,325.7
01/05/2018 08:33:23,23.37,8.94,380.3,0,0,0,97118.1,42.485569,-76.458527,324.9
01/05/2018 08:34:23,23.4,8.89,378.6,0,0,0,97112.4,42.485657,-76.458649,325.3
01/05/2018 08:35:27,23.4,8.89,378.8,0,0,0,97114.2,42.485508,-76.458519,324.8
01/05/2018 08:36:26,23.41,8.89,380.8,0,0,0.3,97120.1,42.485481,-76.458519,324.8
01/05/2018 08:37:26,23.41,8.92,381,0,0,0,97123.8,42.485542,-76.458603,324.8
01/05/2018 08:38:27,23.41,8.9,381.2,0,0,0.2,97122.1,42.485516,-76.458618,324.9
01/05/2018 08:39:27,23.41,8.9,380.7,0,0,0,97127.8,42.485542,-76.458633,324.9
01/05/2018 08:40:27,23.41,8.88,380.8,0,0,0,97126,42.4856,-76.458405,327
01/05/2018 08:41:31,23.41,8.88,380.7,0,0,0,97125.3,42.485401,-76.458626,328.1
01/05/2018 08:42:30,23.41,8.87,378.8,0,0,0.1,97127.5,42.485649,-76.458435,328
01/05/2018 08:43:31,23.44,8.84,379.3,0,0,0.1,97132.7,42.485386,-76.458504,328.6
01/05/2018 08:44:33,23.44,8.84,379.3,0,0,0,97133,42.485973,-76.458183,329.4
01/05/2018 08:45:32,23.45,8.84,379.3,0,0,0,97136.2,42.48621,-76.458145,329.6
01/05/2018 08:46:32,23.45,8.84,379,0,0,0,97141.1,42.48621,-76.458145,329.6
01/05/2018 08:47:33,23.45,8.84,379.7,0,0,0,97145.7,42.48621,-76.458145,329.6
01/05/2018 08:48:34,23.48,8.84,381,0,0,0.1,97144.6,42.485435,-76.458336,332
01/05/2018 08:50:41,23.55,8.81,381.1,0,0,0,97146.4,42.485653,-76.458328,330.4
01/05/2018 08:51:41,23.57,8.8,381,0,0,0,97151.6,42.485573,-76.458405,330.8
01/05/2018 08:52:42,23.59,8.78,381.3,0,0,0,97156.7,42.485592,-76.458351,330.7
01/05/2018 08:54:42,23.61,8.78,381.2,0,0,0.1,97162.8,42.485725,-76.458313,330.8
01/05/2018 08:55:43,23.63,8.78,381.2,0,0,0.1,97166,42.486256,-76.457878,331.4
01/05/2018 08:57:43,23.66,8.78,381.2,0,0,0,97171.8,42.486404,-76.458214,335
01/05/2018 08:58:43,23.67,8.78,381,0,0,0,97171,42.485668,-76.458435,335.5
01/05/2018 08:59:43,23.69,8.78,381,0,0,0.2,97171.9,42.48571,-76.458382,337.3
01/05/2018 09:00:43,23.7,8.78,381.2,0,0,0,97179.4,42.485657,-76.45845,337.4
01/05/2018 09:01:44,23.71,8.77,381.3,0,0,0,97175.1,42.486095,-76.458588,337.2
01/05/2018 09:02:45,23.72,8.78,380.7,0,0,0,97178.2,42.486176,-76.458542,337.4
01/05/2018 09:03:45,23.72,8.78,380.3,0,0,0,97180.9,42.486176,-76.458542,337.4
01/05/2018 09:04:51,23.73,8.78,380.6,0,0,0,97180.8,42.486176,-76.458542,337.4
01/05/2018 09:05:51,23.77,8.75,381.8,0,0,0,97177.9,42.485455,-76.458305,337.4
01/05/2018 09:06:50,23.79,---,---,---,---,---,---,42.485283,-76.458473,336.6
01/05/2018 09:07:51,23.8,8.72,381.9,0,0,0,97180.6,42.485096,-76.458534,336.3
01/05/2018 09:08:51,23.8,8.74,380.7,0,0,0,97191.5,42.484943,-76.458649,335.1
01/05/2018 09:09:51,23.8,8.75,380.8,0,0,0.2,97189.8,42.485107,-76.45871,333.1
01/05/2018 09:10:51,23.8,8.75,380.7,0,0,0.2,97188.4,42.485386,-76.458687,333.3
01/05/2018 09:11:56,23.8,8.75,380.7,0,0,0.2,97188.2,42.485535,-76.458527,333.1
01/05/2018 09:12:55,23.84,8.71,382.4,0,0,0,97192.6,42.485352,-76.458397,333.5
01/05/2018 09:13:55,23.86,8.71,381.4,0,0,0,97196.1,42.485622,-76.458542,334.1
01/05/2018 09:14:56,23.86,8.71,380.8,0,0,0,97198.8,42.485447,-76.458557,333.9
01/05/2018 09:15:59,23.87,8.71,380.8,0,0,0,97198.4,42.485157,-76.458351,333
01/05/2018 09:16:58,23.89,8.71,381.3,0,0,0,97199.8,42.485607,-76.458542,332.8
01/05/2018 09:17:58,23.88,8.71,381.2,---,---,---,---,42.485626,-76.458488,332.7
01/05/2018 09:18:58,23.87,8.71,381.9,0,0,0,97200.6,42.485592,-76.458511,333.7
01/05/2018 09:19:58,23.87,8.71,381,0,0,0,97203.6,42.485432,-76.458504,333.4
01/05/2018 09:20:59,23.86,8.71,382,0.2,0.3,0.3,97206.7,42.485622,-76.458878,333.5
01/05/2018 09:21:59,23.86,8.71,381.7,0,0,0.2,97209.2,42.485668,-76.458626,333.5
01/05/2018 09:22:59,23.87,8.71,381.6,0,0,0.1,97206.1,42.485657,-76.45829,333.4
01/05/2018 09:23:59,23.88,8.71,382,0,0,0,97205.7,42.485397,-76.458466,333.5
01/05/2018 09:24:59,23.9,8.71,381.8,0,0,0,97206,42.485725,-76.458542,333.2
01/05/2018 09:25:59,23.91,8.68,381.7,0,0,0.2,97214.5,42.485825,-76.458611,333.2
01/05/2018 09:26:59,23.93,8.68,381.1,0,0,0,97208.8,42.48595,-76.458572,333.3
01/05/2018 09:28:12,23.93,8.69,380.8,0,0,0,97209.4,42.485722,-76.458466,332.1
01/05/2018 09:29:11,23.97,8.68,381,0,0,0,97210.8,42.485588,-76.458344,331.8
01/05/2018 09:30:11,23.97,8.67,381,0,0,0,97216.8,42.485584,-76.458481,330.9
01/05/2018 09:31:12,23.97,8.68,---,---,---,---,---,42.485439,-76.458321,330.7
01/05/2018 09:32:13,23.97,8.68,380.3,0,0,0.2,97217.6,42.485538,-76.458649,330.1
01/05/2018 09:33:15,23.96,8.68,380,0,0,0.1,97218.7,42.485687,-76.458641,330.2
01/05/2018 09:34:15,23.97,8.68,379.3,0,0,0,97219.8,42.485527,-76.458435,329.6
01/05/2018 09:36:17,23.97,8.67,379.8,0,0,0,97220.9,42.485649,-76.458572,329
01/05/2018 09:37:16,23.97,8.68,378.4,0,0,0,97223,42.485577,-76.458336,328.8
01/05/2018 09:38:16,23.99,8.67,379.3,0,0,0,97224.2,42.485325,-76.45826,329
01/05/2018 09:39:16,24.01,8.65,382.3,0,0,0,97228.6,42.485847,-76.458611,329
01/05/2018 09:40:16,24.02,8.64,382.8,0,0,0,97224.7,42.4855,-76.458496,327.3
01/05/2018 09:41:17,24.01,8.65,382.5,0,0,0,97225.5,42.485641,-76.458511,327.3
01/05/2018 09:42:16,24.01,8.64,382.9,0,0,0,97227.6,42.485504,-76.458344,327.1
01/05/2018 09:43:19,24.01,8.64,382.8,0,0,0,97228.4,42.485447,-76.45826,326.7
01/05/2018 09:44:18,24.04,8.64,382.6,0,0,0.1,97230.8,42.485325,-76.45826,326.6
01/05/2018 09:45:18,24.04,8.64,382.8,0,0,0,97232,42.485443,-76.45826,330.1
01/05/2018 09:46:19,24.05,8.62,382.1,0,0,0.2,97229.8,42.485523,-76.458458,330.2
01/05/2018 09:48:35,24.09,8.61,380,0,0,0,97223.9,42.485447,-76.458336,329.1
01/05/2018 09:49:34,24.09,8.61,380.7,0,0,0,97226.5,42.485481,-76.45842,329.3
01/05/2018 09:50:34,24.09,8.61,381.7,0,0,0,97226.8,42.485512,-76.458336,330.4
01/05/2018 09:51:34,24.1,8.61,382,0,0,0,97229.2,42.485497,-76.458549,330
01/05/2018 09:53:35,24.09,8.61,381.9,0,0.1,0.1,97230.3,42.485561,-76.458977,331
01/05/2018 09:54:34,24.06,8.62,382.3,0,0,0,97227,42.485645,-76.458122,330.2
01/05/2018 09:55:34,24.04,8.63,382.2,0,0,0,97225.4,42.485722,-76.458534,328.7
01/05/2018 09:56:34,24.03,8.64,381.6,0,0,0.2,97228.9,42.485687,-76.458626,328.2
01/05/2018 09:57:34,24.04,8.64,380.8,0,0,0,97227,42.485783,-76.458717,328.3
01/05/2018 09:58:36,24.04,8.64,380.9,0,0,0,97224.9,42.485867,-76.458771,328.1
01/05/2018 09:59:37,24.03,8.61,381.5,0,0,0,97228.1,42.485733,-76.458679,328.3
01/05/2018 10:00:36,24.02,8.64,381.4,0,0,0,97232.1,42.485806,-76.458595,328.2
01/05/2018 10:01:36,24.02,8.64,381,0,0,0,97236.1,42.485573,-76.45874,328
01/05/2018 10:02:36,24.02,8.64,381.2,0,0,0,97234.9,42.485531,-76.458443,327.6
01/05/2018 10:03:36,24.01,8.63,381.9,0,0,0,97240.1,42.485565,-76.458267,327.1
01/05/2018 10:05:56,23.99,8.64,381,0,0,0,97244,42.485561,-76.458305,327.2
01/05/2018 10:06:55,24,8.65,380.9,0,0,0,97244.3,42.485428,-76.458221,327.6
01/05/2018 10:07:55,24.02,8.63,381.5,0,0,0,97247.6,42.485809,-76.458855,327.2
01/05/2018 10:08:55,24.02,8.7,382.7,0,0,0,97251.8,42.485767,-76.458977,328
01/05/2018 10:09:56,24.04,8.69,383.3,0,0,0,97253.7,42.485607,-76.458725,328.3
01/05/2018 10:11:02,24.06,8.61,384,0,0,0,97260.8,42.485626,-76.458656,327.4
01/05/2018 10:12:01,24.04,8.67,382.5,0,0,0,97261.9,42.485638,-76.458611,327.3
01/05/2018 10:13:02,24.04,8.71,381,0,0,0.2,97263.9,42.485775,-76.458672,328.4
01/05/2018 10:15:03,24.04,8.67,380.6,0,0,0,97264,42.485336,-76.458321,328.2
01/05/2018 10:17:03,24.04,8.66,381.8,0,0,0,97266.3,42.485207,-76.458176,328.3
01/05/2018 10:18:02,24.04,8.64,381,0,0,0,97268,42.485241,-76.457825,329.4
01/05/2018 10:19:03,24.04,8.64,381,0,0,0,97272.6,42.485474,-76.458023,331.1
01/05/2018 10:20:03,24.02,8.64,381.2,0,0,0,97271.3,42.484737,-76.45752,333.3
01/05/2018 10:21:03,24,8.65,381.8,0,0,0,97277.1,42.485527,-76.45845,334.2
01/05/2018 10:22:03,23.98,8.67,381,0,0,0,97275.4,42.485767,-76.458832,332.6
01/05/2018 10:23:03,23.97,8.67,381,---,---,---,---,42.485283,-76.45826,332.6
01/05/2018 10:25:19,23.96,8.68,382,0,0,0,97274.3,42.485329,-76.45826,333.2
01/05/2018 10:27:18,23.95,8.65,382,0,0,0,97278,42.485477,-76.458305,331.7
01/05/2018 10:28:19,23.92,8.68,381.9,0,0,0,97276.9,42.485554,-76.458344,333.2
01/05/2018 10:29:21,23.89,8.69,382,---,---,---,---,42.485863,-76.458786,334
01/05/2018 10:30:21,23.87,8.71,380.9,0,0,0,97280.1,42.485729,-76.458672,334.2
01/05/2018 10:31:21,23.86,8.71,380.2,0,0,0,97280,42.485641,-76.458611,333.8
01/05/2018 10:32:21,23.83,8.71,380.2,0,0,0.1,97279.1,42.485657,-76.458633,333.8
01/05/2018 10:33:21,23.82,8.68,381,0,0,0,97281.9,42.485592,-76.458496,333.7
01/05/2018 10:34:33,23.82,8.69,380.8,0,0,0,97282.1,42.485451,-76.458481,333.7
01/05/2018 10:35:33,23.8,8.7,379.8,0,0,0,97283.2,42.485504,-76.458542,333.6
01/05/2018 10:36:32,23.79,8.72,379.4,0,0,0,97281.4,42.485332,-76.458206,333.2
01/05/2018 10:37:32,23.78,8.71,379.1,0,0,0,97277.4,42.485321,-76.458229,333.4
01/05/2018 10:38:32,23.77,8.7,381.3,0,0,0,97280.5,42.485542,-76.458519,333.1
01/05/2018 10:39:32,23.77,8.7,381,0,0,0,97278.5,42.4856,-76.45842,333.5
01/05/2018 10:40:33,23.75,8.75,381.4,0,0,0,97278.6,42.4856,-76.458435,334.3
01/05/2018 10:41:33,23.75,8.74,381.8,0,0,0,97277.8,42.485542,-76.45845,335.2
01/05/2018 10:42:33,23.75,8.75,382.7,0,0,0,97279.9,42.485569,-76.45842,336
01/05/2018 10:43:34,23.76,8.78,389.3,0,0,0,97279.8,42.485561,-76.45845,336
01/05/2018 10:44:34,23.77,8.74,399.8,0,0,0,97283.4,42.485634,-76.458427,335.6
01/05/2018 10:45:34,23.77,8.7,398.4,0,0,0,97281.6,42.485737,-76.458542,334.8
01/05/2018 10:46:34,23.78,8.81,400.4,0,0,0,97284,42.485508,-76.458359,335.2
01/05/2018 10:47:34,23.79,8.9,413.3,0,0,0.1,97281.6,42.485374,-76.458328,335.3
01/05/2018 10:48:34,23.8,8.91,427.9,0,0,0,97282.3,42.485226,-76.458168,335.7
01/05/2018 10:49:34,23.8,9.02,435.4,0,0,0,97285.8,42.485115,-76.457909,335.2
01/05/2018 10:51:52,23.82,8.83,424,0,0,0,97289.7,42.485519,-76.458397,333
01/05/2018 10:52:51,23.84,8.88,428.5,0,0,0,97286.6,42.48547,-76.458397,333
01/05/2018 10:53:51,23.86,8.86,431.9,0,0,0,97285.8,42.485542,-76.458481,330.7
01/05/2018 10:54:51,23.88,8.84,433.6,0,0,0,97285.8,42.485554,-76.45845,329.5
01/05/2018 10:55:52,23.9,8.73,429.9,0,0,0,97286.6,42.485596,-76.458519,328.9
01/05/2018 10:56:52,23.93,8.84,432.6,0,0,0,97293.9,42.485497,-76.458321,328.2
01/05/2018 10:57:53,23.95,8.89,438.6,0,0,0,97285.3,42.485825,-76.458778,327.5
01/05/2018 10:58:53,23.97,8.95,444.2,0,0,0.1,97290,42.485813,-76.458916,325.6
01/05/2018 11:00:52,23.99,9.26,452.7,0,0,0,97288,42.485554,-76.458534,323.8
01/05/2018 11:01:51,24.01,9.37,464.8,0,0,0,97294.3,42.485516,-76.458473,323.9
01/05/2018 11:02:54,24.03,9.31,464,0,0,0,97294.5,42.485546,-76.458534,324
01/05/2018 11:03:52,24.05,9.25,461.8,0,0,0,97299.5,42.485565,-76.458603,324
01/05/2018 11:04:53,24.06,9.22,458.3,0,0,0,97299.3,42.485615,-76.458611,324.1
01/05/2018 11:05:53,24.08,9.21,455.8,0,0,0,97300.6,42.485664,-76.458572,324.3
01/05/2018 11:06:53,24.09,9.19,455.8,0,0,0,97303.7,42.485722,-76.458755,324.7
01/05/2018 11:07:53,24.1,9.16,456.8,0,0,0.1,97306.1,42.485558,-76.458694,325.1
01/05/2018 11:08:54,24.11,9.14,457.2,0,0,0,97311.1,42.485516,-76.458763,324.2
01/05/2018 11:09:54,24.12,9.07,457.6,0,0,0,97308.3,42.485584,-76.45871,323.9
01/05/2018 11:10:55,24.13,9.04,456.3,0,0,0.1,97310.1,42.485638,-76.458687,325.3
01/05/2018 11:11:55,24.15,9.08,455.8,0,0,0.2,97310,42.485767,-76.458611,325.9
01/05/2018 11:12:55,24.16,9.08,453.8,0,0,0,97309.4,42.485611,-76.458801,328.9
01/05/2018 11:13:55,24.18,9.08,455.5,0,0,0,97309.3,42.485638,-76.458855,329.7
01/05/2018 11:14:56,24.2,9.02,457.9,0,0,0,97315.6,42.485645,-76.458649,331.5
01/05/2018 11:15:56,24.22,8.97,459.3,0,0,0,97308.2,42.485615,-76.458488,330.8
01/05/2018 11:17:02,24.22,8.98,461,0,0,0,97307.1,42.485691,-76.458313,330.5
01/05/2018 11:18:02,24.25,9.24,484,0,0,0,97309.6,42.485497,-76.458511,329.3
01/05/2018 11:19:02,24.26,9.2,492,0,0,0,97313.7,42.485573,-76.458549,329.9
01/05/2018 11:20:02,24.27,9.14,487.9,0,0,0,97313,42.485435,-76.457703,329.3
01/05/2018 11:21:04,24.28,9.23,486.8,0,0,0,97320.5,42.48547,-76.458321,332.2
01/05/2018 11:22:06,24.28,9.22,486.8,0,0,0,97320.6,42.485672,-76.458351,332.4
01/05/2018 11:23:05,24.29,9.09,483,0,0,0.1,97316.2,42.485619,-76.45842,332.5
01/05/2018 11:24:05,24.3,9.16,489.1,0,0,0.2,97320.2,42.485607,-76.458504,332.4
01/05/2018 11:25:05,24.32,9.04,488.8,0,0,0.1,97321.5,42.485577,-76.458382,331.8
01/05/2018 11:26:09,24.32,9.03,487.8,0,0,0.1,97321.1,42.485722,-76.458672,332
01/05/2018 11:27:08,24.33,8.96,480.1,0,0,0,97329.4,42.486008,-76.458595,331.7
01/05/2018 11:28:08,24.33,8.94,479,0,0,0,97324,42.485535,-76.458435,330.4
01/05/2018 11:29:08,24.33,8.88,477.3,0.2,0.2,0.4,97324.1,42.486305,-76.458755,325.9
01/05/2018 11:30:09,24.33,8.56,472,0,0,0,97326.2,42.485905,-76.457916,319.7
01/05/2018 11:31:09,24.34,8.49,457.7,0,0.2,0.2,97325.4,42.485653,-76.457985,315.9
01/05/2018 11:32:12,24.34,8.51,457.3,0,0.2,0.2,97325.2,42.485893,-76.458443,314.7
01/05/2018 11:33:12,24.33,8.67,460,0,0,0,97327.5,42.485374,-76.457787,314.6
01/05/2018 11:34:13,24.33,8.65,460.3,0,0,0,97327.9,42.485535,-76.458168,314.3
01/05/2018 11:35:14,24.34,8.43,458.8,0,0,0,97322.6,42.485546,-76.458466,314.6
01/05/2018 11:37:14,24.38,8.76,468.1,0,0,0.1,97323.6,42.485512,-76.458794,314.6
01/05/2018 11:38:14,24.4,8.91,488.1,0,0,0.1,97330.6,42.486156,-76.458,314.1
01/05/2018 11:39:21,24.41,8.98,499.8,0,0,0,97333,42.485924,-76.458076,314.3
01/05/2018 11:40:21,24.42,8.96,501.8,0,0,0,97339,42.485924,-76.458076,314.3
01/05/2018 11:43:34,24.48,8.87,502,0,0,0,97337.6,42.485924,-76.458275,282.5
01/05/2018 11:44:34,24.49,8.89,499,0,0,0,97337,42.485706,-76.458595,314.2
01/05/2018 11:45:34,24.52,8.82,496.8,0,0,0,97344.6,42.485748,-76.458435,314.1
01/05/2018 11:46:34,24.53,8.83,495.4,0,0,0,97343,42.485809,-76.458015,315
01/05/2018 11:47:34,24.55,8.99,506.6,0,0,0,97342.6,42.485634,-76.458809,314.7
01/05/2018 11:48:34,24.58,8.89,513.8,0,0,0,97350.1,42.485634,-76.458809,314.7
01/05/2018 11:49:34,24.61,8.93,514.2,0,0,0,97350.7,42.485634,-76.458809,314.7
01/05/2018 11:50:34,24.64,8.99,520.9,0,0,0,97353.1,42.485676,-76.458519,315.9
01/05/2018 11:51:35,24.65,8.97,523.6,0,0,0.1,97352.7,42.485508,-76.458466,318.2
01/05/2018 11:52:35,24.66,9.01,525.3,0,0,0,97353.8,42.484936,-76.458679,315.4
01/05/2018 11:53:37,24.68,8.94,525.2,0,0,0,97355.7,42.485111,-76.458771,315.1
01/05/2018 11:54:37,24.68,8.86,520.8,0,0,0,97354.9,42.485111,-76.458771,315.1
01/05/2018 11:55:38,24.68,9,520.8,0,0,0,97356.1,42.485111,-76.458771,315.1
01/05/2018 11:56:39,24.7,8.91,524.3,0,0,0,97353.2,42.485386,-76.457809,315.5
01/05/2018 11:57:41,24.7,8.84,517.2,0,0,0.2,97356.1,42.486298,-76.457619,315
01/05/2018 11:59:38,24.69,8.69,507.4,0,0,0.3,97349.6,42.485806,-76.458351,315
01/05/2018 12:00:37,24.69,8.62,502.2,0,0.1,0.1,97363.2,42.485817,-76.458595,315
01/05/2018 12:01:37,24.71,8.67,493.9,0,0,0,97371.6,42.485844,-76.458824,315
01/05/2018 12:02:37,24.72,8.86,508,0,0,0,97361.2,42.48579,-76.458839,315.1
01/05/2018 12:03:37,24.71,8.96,522.2,0,0.2,0.2,97364.4,42.48579,-76.458839,315.1
01/05/2018 12:04:38,24.7,9.05,533.8,0,0,0,97361.6,42.486225,-76.459267,315.7
01/05/2018 12:05:40,24.69,9.05,534.8,0,0,0,97361.6,42.485924,-76.459679,315.7
01/05/2018 12:06:40,24.71,9.09,543.7,0,0,0,97365.2,42.485893,-76.459785,315.7
01/05/2018 12:07:40,24.73,9.1,545.9,---,---,---,---,42.485893,-76.459785,315.7
01/05/2018 12:08:40,24.75,9.11,546.8,0,0,0.1,97376.2,42.485893,-76.459785,315.7
01/05/2018 12:09:51,24.76,9.08,546.3,0,0,0.2,97375.5,42.485893,-76.459785,315.7
01/05/2018 12:10:51,24.77,8.85,535.3,0,0,0,97376.7,42.485893,-76.459785,315.7
01/05/2018 12:11:51,24.77,8.91,531.2,0,0,0,97376.2,42.485893,-76.459785,315.7
01/05/2018 12:12:52,24.76,9.02,536.8,0,0,0,97381.4,42.485893,-76.459785,315.7
01/05/2018 12:13:52,24.75,9.06,544.6,0,0,0,97379.2,42.485893,-76.459785,315.7
01/05/2018 12:14:52,24.75,8.92,544.2,0,0,0,97377.9,42.485893,-76.459785,315.7
01/05/2018 12:15:52,24.76,8.63,526.3,0,0.3,0.3,97380.6,42.485893,-76.459785,315.7
01/05/2018 12:16:52,24.76,8.59,504,0,0,0,97384.9,42.485893,-76.459785,315.7
01/05/2018 12:17:52,24.74,8.71,503.3,0,0,0,97382.2,42.485893,-76.459785,315.7
01/05/2018 12:18:52,24.73,8.89,515.8,0,0,0,97382.4,42.485893,-76.459785,315.7
01/05/2018 12:19:52,24.72,9.05,535.9,0,0,0,97377.8,42.485893,-76.459785,315.7
01/05/2018 12:20:52,24.74,9.03,546.3,0,0,0,97380.4,42.485893,-76.459785,315.7
01/05/2018 12:22:01,24.74,8.91,540.6,0,0,0.1,97380.1,42.485893,-76.459785,315.7
